value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
0.4,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,2,男,23,６５歳以上（再掲）,1,平成２０年,千人
0.4,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,2,男,24,７０歳以上（再掲）,1,平成２０年,千人
0.3,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,2,男,25,７５歳以上（再掲）,1,平成２０年,千人
0.9,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,1,総数,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,2,０歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,5,１０～１４歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,6,１５～１９歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,7,２０～２４歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,8,２５～２９歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,9,３０～３４歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,10,３５～３９歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,11,４０～４４歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,12,４５～４９歳,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,13,５０～５４歳,1,平成２０年,千人
0,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,14,５５～５９歳,1,平成２０年,千人
0,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,15,６０～６４歳,1,平成２０年,千人
0,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,16,６５～６９歳,1,平成２０年,千人
0.1,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,17,７０～７４歳,1,平成２０年,千人
0.2,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,18,７５～７９歳,1,平成２０年,千人
0.2,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,19,８０～８４歳,1,平成２０年,千人
0.2,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,20,８５～８９歳,1,平成２０年,千人
0.3,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,21,９０歳以上,1,平成２０年,千人
-,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,22,不詳,1,平成２０年,千人
0.9,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,23,６５歳以上（再掲）,1,平成２０年,千人
0.9,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,24,７０歳以上（再掲）,1,平成２０年,千人
0.8,29,推計入院患者数,4,病院（精神病床（老人性認知症疾患療養病棟））,3,女,25,７５歳以上（再掲）,1,平成２０年,千人
305.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,1,総数,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,2,０歳,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,3,１～４歳,1,平成２０年,千人
0.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,4,５～９歳,1,平成２０年,千人
0.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,5,１０～１４歳,1,平成２０年,千人
1.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,6,１５～１９歳,1,平成２０年,千人
2.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,7,２０～２４歳,1,平成２０年,千人
5.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,8,２５～２９歳,1,平成２０年,千人
7.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,9,３０～３４歳,1,平成２０年,千人
11.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,10,３５～３９歳,1,平成２０年,千人
13.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,11,４０～４４歳,1,平成２０年,千人
17,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,12,４５～４９歳,1,平成２０年,千人
23,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,13,５０～５４歳,1,平成２０年,千人
39.5,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,14,５５～５９歳,1,平成２０年,千人
38.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,15,６０～６４歳,1,平成２０年,千人
37.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,16,６５～６９歳,1,平成２０年,千人
33.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,17,７０～７４歳,1,平成２０年,千人
28.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,18,７５～７９歳,1,平成２０年,千人
21.9,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,19,８０～８４歳,1,平成２０年,千人
13.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,20,８５～８９歳,1,平成２０年,千人
8.9,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,21,９０歳以上,1,平成２０年,千人
0.5,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,22,不詳,1,平成２０年,千人
144,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,23,６５歳以上（再掲）,1,平成２０年,千人
106.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,24,７０歳以上（再掲）,1,平成２０年,千人
73.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,1,総数,25,７５歳以上（再掲）,1,平成２０年,千人
155,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,1,総数,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,2,０歳,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,3,１～４歳,1,平成２０年,千人
0.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,4,５～９歳,1,平成２０年,千人
0.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,5,１０～１４歳,1,平成２０年,千人
0.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,6,１５～１９歳,1,平成２０年,千人
1.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,7,２０～２４歳,1,平成２０年,千人
2.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,8,２５～２９歳,1,平成２０年,千人
4.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,9,３０～３４歳,1,平成２０年,千人
6.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,10,３５～３９歳,1,平成２０年,千人
8.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,11,４０～４４歳,1,平成２０年,千人
10.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,12,４５～４９歳,1,平成２０年,千人
13.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,13,５０～５４歳,1,平成２０年,千人
23.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,14,５５～５９歳,1,平成２０年,千人
22,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,15,６０～６４歳,1,平成２０年,千人
20,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,16,６５～６９歳,1,平成２０年,千人
15.9,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,17,７０～７４歳,1,平成２０年,千人
12.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,18,７５～７９歳,1,平成２０年,千人
7.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,19,８０～８４歳,1,平成２０年,千人
3.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,20,８５～８９歳,1,平成２０年,千人
1.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,21,９０歳以上,1,平成２０年,千人
0.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,22,不詳,1,平成２０年,千人
61.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,23,６５歳以上（再掲）,1,平成２０年,千人
41.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,24,７０歳以上（再掲）,1,平成２０年,千人
25.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,2,男,25,７５歳以上（再掲）,1,平成２０年,千人
150.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,1,総数,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,2,０歳,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,3,１～４歳,1,平成２０年,千人
0,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,4,５～９歳,1,平成２０年,千人
0.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,5,１０～１４歳,1,平成２０年,千人
0.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,6,１５～１９歳,1,平成２０年,千人
1.5,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,7,２０～２４歳,1,平成２０年,千人
2.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,8,２５～２９歳,1,平成２０年,千人
3.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,9,３０～３４歳,1,平成２０年,千人
4.7,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,10,３５～３９歳,1,平成２０年,千人
5.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,11,４０～４４歳,1,平成２０年,千人
6.9,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,12,４５～４９歳,1,平成２０年,千人
9.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,13,５０～５４歳,1,平成２０年,千人
15.8,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,14,５５～５９歳,1,平成２０年,千人
16.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,15,６０～６４歳,1,平成２０年,千人
17.4,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,16,６５～６９歳,1,平成２０年,千人
17.5,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,17,７０～７４歳,1,平成２０年,千人
16.5,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,18,７５～７９歳,1,平成２０年,千人
14.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,19,８０～８４歳,1,平成２０年,千人
10.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,20,８５～８９歳,1,平成２０年,千人
7.3,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,21,９０歳以上,1,平成２０年,千人
0.2,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,22,不詳,1,平成２０年,千人
82.9,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,23,６５歳以上（再掲）,1,平成２０年,千人
65.6,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,24,７０歳以上（再掲）,1,平成２０年,千人
48.1,29,推計入院患者数,5,病院（精神病床（その他の精神病床））,3,女,25,７５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,1,総数,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,2,０歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,5,１０～１４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,7,２０～２４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,8,２５～２９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,9,３０～３４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,10,３５～３９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,11,４０～４４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,12,４５～４９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,13,５０～５４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,14,５５～５９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,15,６０～６４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,16,６５～６９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,17,７０～７４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,18,７５～７９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,19,８０～８４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,20,８５～８９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,21,９０歳以上,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,1,総数,22,不詳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,23,６５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,24,７０歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,1,総数,25,７５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,1,総数,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,2,０歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,5,１０～１４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,7,２０～２４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,8,２５～２９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,9,３０～３４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,10,３５～３９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,11,４０～４４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,12,４５～４９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,13,５０～５４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,14,５５～５９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,15,６０～６４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,16,６５～６９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,17,７０～７４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,18,７５～７９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,19,８０～８４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,20,８５～８９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,21,９０歳以上,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,2,男,22,不詳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,23,６５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,24,７０歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,2,男,25,７５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,1,総数,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,2,０歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,5,１０～１４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,7,２０～２４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,8,２５～２９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,9,３０～３４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,10,３５～３９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,11,４０～４４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,12,４５～４９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,13,５０～５４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,14,５５～５９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,15,６０～６４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,16,６５～６９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,17,７０～７４歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,18,７５～７９歳,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,19,８０～８４歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,20,８５～８９歳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,21,９０歳以上,1,平成２０年,千人
-,29,推計入院患者数,6,病院（感染症病床）,3,女,22,不詳,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,23,６５歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,24,７０歳以上（再掲）,1,平成２０年,千人
0,29,推計入院患者数,6,病院（感染症病床）,3,女,25,７５歳以上（再掲）,1,平成２０年,千人
3.8,29,推計入院患者数,7,病院（結核病床）,1,総数,1,総数,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,1,総数,2,０歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,1,総数,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,1,総数,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,1,総数,5,１０～１４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,1,総数,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,1,総数,7,２０～２４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,1,総数,8,２５～２９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,1,総数,9,３０～３４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,1,総数,10,３５～３９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,1,総数,11,４０～４４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,1,総数,12,４５～４９歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,1,総数,13,５０～５４歳,1,平成２０年,千人
0.3,29,推計入院患者数,7,病院（結核病床）,1,総数,14,５５～５９歳,1,平成２０年,千人
0.4,29,推計入院患者数,7,病院（結核病床）,1,総数,15,６０～６４歳,1,平成２０年,千人
0.3,29,推計入院患者数,7,病院（結核病床）,1,総数,16,６５～６９歳,1,平成２０年,千人
0.4,29,推計入院患者数,7,病院（結核病床）,1,総数,17,７０～７４歳,1,平成２０年,千人
0.6,29,推計入院患者数,7,病院（結核病床）,1,総数,18,７５～７９歳,1,平成２０年,千人
0.6,29,推計入院患者数,7,病院（結核病床）,1,総数,19,８０～８４歳,1,平成２０年,千人
0.5,29,推計入院患者数,7,病院（結核病床）,1,総数,20,８５～８９歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,1,総数,21,９０歳以上,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,1,総数,22,不詳,1,平成２０年,千人
2.5,29,推計入院患者数,7,病院（結核病床）,1,総数,23,６５歳以上（再掲）,1,平成２０年,千人
2.3,29,推計入院患者数,7,病院（結核病床）,1,総数,24,７０歳以上（再掲）,1,平成２０年,千人
1.9,29,推計入院患者数,7,病院（結核病床）,1,総数,25,７５歳以上（再掲）,1,平成２０年,千人
2.6,29,推計入院患者数,7,病院（結核病床）,2,男,1,総数,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,2,０歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,2,男,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,2,男,5,１０～１４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,7,２０～２４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,8,２５～２９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,2,男,9,３０～３４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,2,男,10,３５～３９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,2,男,11,４０～４４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,2,男,12,４５～４９歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,2,男,13,５０～５４歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,2,男,14,５５～５９歳,1,平成２０年,千人
0.3,29,推計入院患者数,7,病院（結核病床）,2,男,15,６０～６４歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,2,男,16,６５～６９歳,1,平成２０年,千人
0.3,29,推計入院患者数,7,病院（結核病床）,2,男,17,７０～７４歳,1,平成２０年,千人
0.4,29,推計入院患者数,7,病院（結核病床）,2,男,18,７５～７９歳,1,平成２０年,千人
0.4,29,推計入院患者数,7,病院（結核病床）,2,男,19,８０～８４歳,1,平成２０年,千人
0.3,29,推計入院患者数,7,病院（結核病床）,2,男,20,８５～８９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,2,男,21,９０歳以上,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,2,男,22,不詳,1,平成２０年,千人
1.6,29,推計入院患者数,7,病院（結核病床）,2,男,23,６５歳以上（再掲）,1,平成２０年,千人
1.4,29,推計入院患者数,7,病院（結核病床）,2,男,24,７０歳以上（再掲）,1,平成２０年,千人
1.2,29,推計入院患者数,7,病院（結核病床）,2,男,25,７５歳以上（再掲）,1,平成２０年,千人
1.2,29,推計入院患者数,7,病院（結核病床）,3,女,1,総数,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,2,０歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,3,女,3,１～４歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,3,女,4,５～９歳,1,平成２０年,千人
-,29,推計入院患者数,7,病院（結核病床）,3,女,5,１０～１４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,6,１５～１９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,7,２０～２４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,8,２５～２９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,9,３０～３４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,10,３５～３９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,11,４０～４４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,12,４５～４９歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,13,５０～５４歳,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,14,５５～５９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,3,女,15,６０～６４歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,3,女,16,６５～６９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,3,女,17,７０～７４歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,3,女,18,７５～７９歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,3,女,19,８０～８４歳,1,平成２０年,千人
0.2,29,推計入院患者数,7,病院（結核病床）,3,女,20,８５～８９歳,1,平成２０年,千人
0.1,29,推計入院患者数,7,病院（結核病床）,3,女,21,９０歳以上,1,平成２０年,千人
0,29,推計入院患者数,7,病院（結核病床）,3,女,22,不詳,1,平成２０年,千人
0.9,29,推計入院患者数,7,病院（結核病床）,3,女,23,６５歳以上（再掲）,1,平成２０年,千人
0.9,29,推計入院患者数,7,病院（結核病床）,3,女,24,７０歳以上（再掲）,1,平成２０年,千人
0.7,29,推計入院患者数,7,病院（結核病床）,3,女,25,７５歳以上（再掲）,1,平成２０年,千人
301.8,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,1,総数,1,平成２０年,千人
0,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,2,０歳,1,平成２０年,千人
0.1,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,3,１～４歳,1,平成２０年,千人
0,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,4,５～９歳,1,平成２０年,千人
0.1,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,5,１０～１４歳,1,平成２０年,千人
0.2,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,6,１５～１９歳,1,平成２０年,千人
0.3,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,7,２０～２４歳,1,平成２０年,千人
0.5,29,推計入院患者数,8,病院（療養病床（総数））,1,総数,8,２５～２９歳,1,平成２０年,千人
